country,city,long,lat,yead_estab,year_start,year_end,pop_start,pop_end,probability,type,symbol,city_english,city_hebrew,city_yid,city_german,city_other,source,comment,,
"Orange, Tarascon, ",Orange ,4.81025,44.13806,0,,1942,30,30,,,,"Orange, Tarascon, ","Orange, Tarascon, ","Orange, Tarascon, ",,,,,,
France,Orléans,1.9086066,47.9027336,500,500,1942,30,30,,,,,אורליאן,,,,https://he.wikipedia.org/wiki/%D7%90%D7%95%D7%A8%D7%9C%D7%99%D7%90%D7%9F,,,
France,Orléans,1.9086066,47.9027336,1100,1100,1942,30,30,,,,,אורליאן,,,,https://he.wikipedia.org/wiki/%D7%90%D7%95%D7%A8%D7%9C%D7%99%D7%90%D7%9F,,,
Poland,"Orneta (Wormditt, Ermland)",20.1303095,54.1153847,0,,1942,30,30,,,,,וורמדיט ארמלנד,,,,https://www.xn--jdische-gemeinden-22b.de/index.php/gemeinden/u-z/2131-wormditt-ermland-ostpreussen,,,
Germany,Osnabrück,8.0498,52.27264,0,,1942,30,30,,,,,אוסנבריק,,,,https://www.jewishvirtuallibrary.org/osnabrueck,,,
,Osnabrück,8.0498,52.27264,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Osnabrueck,,,1200,1200,1942,30,30,,,,,אוסנבריק,,,,https://www.jewishvirtuallibrary.org/osnabrueck,,,
,Osterburg,11.75297,52.78721,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Ukraine,Ostroh,26.51425,50.32942,1400,1400,1942,30,30,,,,,קהילת יהודי אוסטראה-אוסטרוג,"אוסטרוג, אוסטרהא",,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%90%D7%95%D7%A1%D7%98%D7%A8%D7%90%D7%94-%D7%90%D7%95%D7%A1%D7%98%D7%A8%D7%95%D7%92,,,
Ukraine,"Ostroh, Ostróg",26.51425,50.32942,1445,1445,1942,30,30,,,,,אוסטראה-אוסטרוג,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%90%D7%95%D7%A1%D7%98%D7%A8%D7%90%D7%94-%D7%90%D7%95%D7%A1%D7%98%D7%A8%D7%95%D7%92,,,
Poland,Oświęcim,19.21037,50.03437,1457,1457,1942,30,30,,,,,אושוויינצ'ים,,,,https://he.wikipedia.org/wiki/%D7%90%D7%95%D7%A9%D7%95%D7%95%D7%99%D7%99%D7%A0%D7%A6%27%D7%99%D7%9D,,,
England,Oxford,-1.2578499,51.7520131,0,,1942,30,30,,,,,אוקספורד,,,,OXFORD - JewishEncyclopedia.com,,,
Poland,Pacanów,21.04148,50.40031,1550,1550,1942,30,30,,,,,פצאנוב,,,,https://www.moreshetyahadutpolin.org/he/node/873,,,
Germany,Paderborn,8.75439,51.71905,1342,1342,1942,30,30,,,,,פאדרבורן,,,,https://www.jewishvirtuallibrary.org/paderborn,,,
Italy,"Padua, Padova",11.8734455,45.4077172,1300,1300,1942,30,30,,,,,פדובה,,,,https://he.wikipedia.org/wiki/%D7%A4%D7%93%D7%95%D7%91%D7%94,,,
Germany,"Palatinate ( region), Pfalz",,,1084,1084,1942,30,30,,,,,פלטינאט,"פפאלץ, פפלץ",,,https://www.jewishvirtuallibrary.org/palatinate,,,
Germany,Parchim,11.84875,53.42631,0,,1942,30,30,,,,,,,,,,,,
Czech,Pardubice,15.7791356,50.0385812,0,,1942,30,30,,,,,פרדוביצה,,,,http://iajgscemetery.org/eastern-europe/czech-republic/pardubice,,,
Czech,Pardubice,15.7791356,50.0385812,0,,1942,30,30,,,,,פרדוביצה,,,,http://www.edwardvictor.com/pardubice_czech_main.htm,,,
,Paskau (Patschkau),,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Passau,13.43122,48.5665,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Passau,,,910,910,1942,30,30,,,,,פסאו,,,,https://www.jewishvirtuallibrary.org/passau,,,
Germany,Passau,,,0,,1942,30,30,,,,,פסאו,,,,https://www.jewishvirtuallibrary.org/passau,,,
"France, Spain",Perpignan,2.8953121,42.6985304,0,,1942,30,30,,,,,הגירה מקרקסון לפרפיניאן,,,,https://he.wikipedia.org/wiki/%D7%9E%D7%A0%D7%97%D7%9D_%D7%94%D7%9E%D7%90%D7%99%D7%A8%D7%99,,,
France,Perpignan,2.8953121,42.6985304,1200,1200,1942,30,30,,,,,פרפיניאן,,,,https://he.wikipedia.org/wiki/%D7%A4%D7%A8%D7%A4%D7%99%D7%A0%D7%99%D7%90%D7%9F,,,
France,Perpignan,2.8953121,42.6985304,0,,1942,30,30,,,,,פרפיניאן,,,,https://www.jewishencyclopedia.com/articles/12043-perpignan,,,
Germany,Pfaumloch,,,0,,1942,30,30,,,,,פפאומלוך,,,,EhemaligeSynagogeOberdorf-Katalog-englisch-2013.pdf,,,
,Pfirt,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Pforzheim,8.69892,48.88436,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Pforzheim,8.69892,48.88436,1200,1200,1942,30,30,,,,,פורצהיים,,,,https://www.jewishvirtuallibrary.org/pforzheim,,,
,Phaley,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Italy,Piemonte,,,1400,1400,1942,30,30,,,,,פיימונטה,,,,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%93%D7%95%D7%AA_%D7%A4%D7%99%D7%99%D7%9E%D7%95%D7%A0%D7%98%D7%94,,,
Czech,Pilsen (Plzeň),13.3775249,49.7477415,0,,1942,30,30,,,,,פלזן,,,,https://www.jewishvirtuallibrary.org/pilsen,,,
Belarus,Pinsk,26.06726,52.12153,1410,1410,1942,30,30,,,,,פינסק,,,,https://he.wikipedia.org/wiki/%D7%A4%D7%99%D7%A0%D7%A1%D7%A7,,,
Poland,Piotrków Trybunalski,,,0,,1942,30,30,,,,,פיוטרקוב טריבונלסקי,,,,https://he.wikipedia.org/wiki/%D7%A4%D7%99%D7%95%D7%98%D7%A8%D7%A7%D7%95%D7%91_%D7%98%D7%A8%D7%99%D7%91%D7%95%D7%A0%D7%9C%D7%A1%D7%A7%D7%99,,,
France,Plancy,,,0,,1942,30,30,,,,,פלאנסי,,,,"Aube - jewish heritage, history, synagogues, museums, areas and sites to visit (jguideeurope.org)",,,
Bulgaria,Pleven,24.6067,43.417,681,681,1942,30,30,,,,,יהדות פלבן,,,,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%93%D7%95%D7%AA_%D7%A4%D7%9C%D7%91%D7%9F,,,
Poland,Plock,19.690317,52.520284,1237,1237,1942,30,30,,,,,פלוצק,,,,https://sztetl.org.pl/en/towns/p/414-plock/99-history/137854-history-of-community,,,
Bulgaria,Plovdiv,24.7499297,42.1418541,1200,1200,1942,30,30,,,,,יהדות פלובדיב,,,,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%93%D7%95%D7%AA_%D7%A4%D7%9C%D7%95%D7%91%D7%93%D7%99%D7%91,,,
France,POITIERS,0.340196,46.5802596,1200,1200,1942,30,30,,,,,פואטייה,,,,https://www.encyclopedia.com/places/britain-ireland-france-and-low-countries/french-political-geography/poitiers,,,
France,Poitou,,,0,,1942,30,30,,,,,פואטו (אזור),,,,https://www.encyclopedia.com/places/britain-ireland-france-and-low-countries/french-political-geography/poitou,,,
France,Poitou,,,0,,1942,30,30,,,,,פואטו (אזור),,,,POITOU - JewishEncyclopedia.com,,,
Poland,Poland,19.0258159,52.0977181,0,,1942,30,30,,,,,פולין,,,,https://en.wikipedia.org/wiki/History_of_the_Jews_in_Poland_before_the_18th_century,,,
Germany,Pomerania,,,1200,1200,1942,30,30,,,,,פומרניה,,,,https://www.jewishvirtuallibrary.org/pomerania,,,
France,Pontoise,2.098595,49.049228,0,,1942,30,30,,,,,פונטואז,"בונדייש, פונטייזא ",,,PONTOISE - JewishEncyclopedia.com,,,
France,"Posquières, Vauvert",4.27587,43.69386,1150,1150,1942,30,30,,,,,פושקירה,"פּוֹסְקְיֶיר , וווה",,,POSQUIÈRES - JewishEncyclopedia.com,,,
Poland,"Poznań, Posen",16.92993,52.40692,1200,1200,1942,30,30,,,,,פוזנן,,,,https://he.wikipedia.org/wiki/%D7%A4%D7%95%D7%96%D7%A0%D7%9F,,,
,Prague,14.4378,50.0755,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Czech,"Prague, Praha",14.4378,50.0755,965,965,1942,30,30,,,,,יהדות פראג,,,,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%93%D7%95%D7%AA_%D7%A4%D7%A8%D7%90%D7%92,,,
Czech,"Prostějov, PROSSNITZ",17.1068,49.4724,1450,1450,1942,30,30,,,,,פרוסטיוב,,,,https://jewishencyclopedia.com/articles/12394-prossnitz,,,
Czech,"Prostějov, PROSSNITZ",17.1068,49.4724,0,,1942,30,30,,,,,פרוסטיוב,,,,https://en.wikipedia.org/wiki/Prost%C4%9Bjov,,,
France,Provence,6.1552801,43.6647308,0,,1942,30,30,,,,,אשר קרשקש,,,,אשר קרשקש – ויקיפדיה (wikipedia.org),,,
Poland,Pruchnik,22.51554,49.9062,1563,1563,1942,30,30,,,,,פרוחניק,,,,https://he.wikipedia.org/wiki/%D7%A4%D7%A8%D7%95%D7%97%D7%A0%D7%99%D7%A7,,,
Poland,Prudnik,17.5801041,50.3217212,1350,1350,1942,30,30,,,,,יהודי פרודניק,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%A4%D7%A8%D7%95%D7%93%D7%A0%D7%99%D7%A7,,,
Germany,"Prussia, Preussen",,,0,,1942,30,30,,,,,פרוסיה,,,,https://www.jewishvirtuallibrary.org/prussia,,,
Poland,Przemyśl,22.76728,49.78498,?,?,1942,30,30,,,,,יהודי פשמישל,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%A4%D7%A9%D7%9E%D7%99%D7%A9%D7%9C,,,
Poland,Przemyśl,22.76728,49.78498,900,900,1942,30,30,,,,,קהילת יהודי פשמישל,פשעמישל,,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%A4%D7%A9%D7%9E%D7%99%D7%A9%D7%9C,,,
Pula,Pula,13.867625,44.870671,1300,1300,1942,30,30,,,,,פולה (עיר),,,,https://he.wikipedia.org/wiki/%D7%A4%D7%95%D7%9C%D7%94_(%D7%A2%D7%99%D7%A8),,,
Poland,Pułtusk,21.08276,52.7025,1490,1490,1942,30,30,,,,,פולטוסק,,,,https://he.wikipedia.org/wiki/%D7%A4%D7%95%D7%9C%D7%98%D7%95%D7%A1%D7%A7,,,
Germany,Quedlinburg,11.15006,51.78843,0,,1942,30,30,,,,,קוודלינבורג,,,,,,,
Poland,Radzymin (powiat  Wołomin Masovian Voivodeship),21.18415,52.41592,1460,1460,1942,30,30,,,,,ראדזימין,,,,https://he.wikipedia.org/wiki/%D7%A8%D7%90%D7%93%D7%96%D7%99%D7%9E%D7%99%D7%9F,,,
,Rain,10.91611,48.69029,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
France,"Rameru(Ramerupt, Aube?)",,,0,,1942,30,30,,,,,"רמרו, רמרוג",,,,Radulf the Cistercian - Wikipedia,,,
France,Ramerupt,4.2931,48.52,1100,1100,1942,30,30,,,,,"רמרו, רמרוג",,,,https://he.wikipedia.org/wiki/%D7%A8%D7%9E%D7%A8%D7%95,,,
France,Ramerupt,,48.52,1100,1100,1942,30,30,,,,,"רמרו, רמרוג", מקום לידת רבנו תם,,,https://www.encyclopedia.com/religion/encyclopedias-almanacs-transcripts-and-maps/ramerupt,,,
,Rapperswell,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Rappolsweiler (Ribeauville),,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Ukraine,"Ratne, Ratno",24.5303,51.6683,1500,1500,1942,30,30,,,,,רטנה,ראטנא ,,,https://he.wikipedia.org/wiki/%D7%A8%D7%98%D7%A0%D7%94,,,
England,Reading,-0.9720112,51.4516418,0,,1942,30,30,,,,,רידינג,,,,ENGLAND - JewishEncyclopedia.com,,,
Austria,"Rechnitz, Rohonc",16.44095,47.30467,1470,1470,1942,30,30,,,,,רכניץ,,,,https://www.gedenkweg.at/jewish-life-in-rechnitz,,,
Germany,Recklinghausen,7.19738,51.61379,1305,1305,1942,30,30,,,,,רקלינגהאוזן,,,,https://www.jewishvirtuallibrary.org/recklinghausen,,,
Germany,Regensburg,12.10161,49.01513,1000,1000,1942,30,30,,,,,רגנסבורג,,,,https://he.wikipedia.org/wiki/%D7%A8%D7%92%D7%A0%D7%A1%D7%91%D7%95%D7%A8%D7%92,,,
,Regensburg,12.10161,49.01513,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Regensburg,12.10161,49.01513,1020,1020,1942,30,30,,,,,רגנסבורג,Ratisbon,,,https://www.jewishvirtuallibrary.org/regensburg,,,
,Reichweiler,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Remagen (Rheinmagen),7.22703,50.57879,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Reutlingen,9.20427,48.49144,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Reutlingen,,,1331,1331,1942,30,30,,,,,ריטלינגן,,,,https://www.jewishvirtuallibrary.org/reutlingen,,,
,Rheinau,7.93659,48.66602,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Rheine (North Rhine-Westphalia),7.44055,52.28509,0,,1942,30,30,,,,,ריינה,,,,קהילת יהודי ריינה | מאגרי מידע - אנו מוזיאון העם היהודי (anumuseum.org.il),,,
,Rheinfelden,7.7922905,47.5543859,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Rhineland massacres,,,0,,1942,30,30,,,,,"גזירות תתנ""ו",,,,https://he.wikipedia.org/wiki/%D7%92%D7%96%D7%99%D7%A8%D7%95%D7%AA_%D7%AA%D7%AA%D7%A0%22%D7%95,,,
Germany,Rintfleisch massacres,,,0,,1942,30,30,,,,,פרעות רינדפלייש,,,,https://he.wikipedia.org/wiki/%D7%A4%D7%A8%D7%A2%D7%95%D7%AA_%D7%A8%D7%99%D7%A0%D7%93%D7%A4%D7%9C%D7%99%D7%99%D7%A9,,,
,Rockenhausen,7.82134,49.62974,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Rödingen,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Ukraine,Rohatyn,24.61103,49.41043,1500,1500,1942,30,30,,,,,רוהאטין,,,,https://he.wikipedia.org/wiki/%D7%A8%D7%95%D7%94%D7%90%D7%98%D7%99%D7%9F,,,
Romania,Romania,24.9668,45.9432,0,,1942,30,30,,,,,יהדות רומניה,,,,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%93%D7%95%D7%AA_%D7%A8%D7%95%D7%9E%D7%A0%D7%99%D7%94,,,
France,Rosheim,7.47105,48.4971,0,,1942,30,30,,,,,יוסף לואנץ,,,,https://he.wikipedia.org/wiki/%D7%99%D7%95%D7%A1%D7%A3_%D7%9C%D7%95%D7%90%D7%A0%D7%A5,,,
France,Rosheim,7.47105,48.4971,1215,1215,1942,30,30,,,,,רוסהיים,,,,https://www.encyclopedia.com/religion/encyclopedias-almanacs-transcripts-and-maps/rosheim,,,
,Rosheim,7.47105,48.4971,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Rostock,12.106778,54.130776,1279,1279,1942,30,30,,,,,רוסטוק,,,,https://he.wikipedia.org/wiki/%D7%A8%D7%95%D7%A1%D7%98%D7%95%D7%A7,,,
Germany,Rothenburg ob der Tauber,10.183333,49.383333,1180,1180,1942,30,30,,,,,רוטנבורג על הטאובר,,,,https://he.wikipedia.org/wiki/%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%95%D7%A8%D7%92_%D7%A2%D7%9C_%D7%94%D7%98%D7%90%D7%95%D7%91%D7%A8,,,
Germany,Rothenburg ob der Tauber,10.47833,52.24351,1180,1180,1942,30,30,,,,,רוטנבורג אוב דר טאובר,,,,https://www.jewishvirtuallibrary.org/rothenburg-ob-der-tauber,,,
,Rothenburg-on-the-Fulda,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Rothenburg-on-the-Tauber,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Netherlands,Rotterdam,4.4777,51.9244,1610,1610,1942,30,30,,,,,רוטרדם,,,,https://he.wikipedia.org/wiki/%D7%A8%D7%95%D7%98%D7%A8%D7%93%D7%9D,,,
Germany,"Röttingen, Roettingen",9.97082,49.50969,0,,1942,30,30,,,,,רוטינגן,,,,The Medieval Holocaust_ The Approach of the Plague and the Destru.pdf,,,
Germany,"Röttingen, Roettingen",9.97082,49.50969,0,,1942,30,30,,,,,רוטינגן,,,,Mueller_Eretz_gezerah—Land of Persecution engl.pdf,,,
France,Rouen,1.1,49.4432,1000,1000,1942,30,30,,,,,רואן,,,,https://he.wikipedia.org/wiki/%D7%A8%D7%95%D7%90%D7%9F,,,
France,ROUEN,1.1,49.4432,0,,1942,30,30,,,,,"רואן, ריאני, רדום",,,,https://www.jewishencyclopedia.com/articles/12914-rouen,,,
,Rufach,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Rusia,Rusia,,,0,,1942,30,30,,,,,יהדות רוסיה,,,,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%93%D7%95%D7%AA_%D7%A8%D7%95%D7%A1%D7%99%D7%94,,,
Poland,Rzeszów,21.99901,50.04132,1450,1450,1942,30,30,,,,,ז'שוב,ריישא,,,ז'שוב – ויקיפדיה (wikipedia.org),,,
Germany,Saarbrücken,7.00982,49.23262,0,,1942,30,30,,,,,זארבריקן,,,,https://www.encyclopedia.com/religion/encyclopedias-almanacs-transcripts-and-maps/saarbruecken,,,
,Säckingen,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Salzburg,13.22755,47.356774,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Austria,Salzburg,13.22755,47.356774,0,,1942,30,30,,,,,זלצבורג,,,,https://en.wikipedia.org/wiki/History_of_the_Jews_in_Salzburg,,,
,Salzungen,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Ukraine,Sambir,23.2006,49.51631,1447,1447,1942,30,30,,,,,סמביר,סאמבאָר,,,https://he.wikipedia.org/wiki/%D7%A1%D7%9E%D7%91%D7%99%D7%A8,,,
Lithuania,Samogitia Žemaitija,,,1350,1350,1942,30,30,,,,,זאמוט,,,,https://he.wikipedia.org/wiki/%D7%96%D7%90%D7%9E%D7%95%D7%98,,,
Poland,Sandomierz,21.7495055,50.6793066,1150,1150,1942,30,30,,,,,סנדומיירז',,,,https://sztetl.org.pl/en/towns/s/697-sandomierz/99-history/137979-history-of-community,,,
Poland,Sandomierz,21.7495055,50.6793066,1250,1250,1942,30,30,,,,,סנדומיירז',,,,https://yivoencyclopedia.org/article.aspx/Sandomierz,,,
Poland,Sandomierz,21.75,50.683333,1210,1210,1942,30,30,,,,,סנדומיירז',,,,https://www.encyclopedia.com/religion/encyclopedias-almanacs-transcripts-and-maps/sandomierz,,,
,Sangerhausen,11.29533,51.47221,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Poland,Sanok,22.2117017,49.5567406,0,,1942,30,30,,,,,סאנוק,,,,https://www.encyclopedia.com/religion/encyclopedias-almanacs-transcripts-and-maps/sanok,,,
Ukraine,Sataniv,26.25417,49.25481,1500,1500,1942,30,30,,,,,סטנוב,,,,https://he.wikipedia.org/wiki/%D7%A1%D7%98%D7%A0%D7%95%D7%91,,,
Hungary,Sátoraljaújhely,21.65871,48.39492,0,,1942,30,30,,,,,קהילת יהודי אוהעל,"אויהי, שאטוראליאויהיי, אויהעל ",,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%90%D7%95%D7%94%D7%A2%D7%9C,,,
France,Savoie,,,1200,1200,1942,30,30,,,,,סבויה,,,,https://he.wikipedia.org/wiki/%D7%A1%D7%91%D7%95%D7%99%D7%94,,,
France,Savoie Savoy,,,0,,1942,30,30,,,,,סבויה,,,,https://www.jewishvirtuallibrary.org/savoy,,,
France,"Savoie, Savoie ",,,1182,1182,1942,30,30,,,,,סבויה,,,,SAVOY - JewishEncyclopedia.com,,,
Germany,SAXONY,13.4585052,50.9295798,980,980,1942,30,30,,,,,סקסוניה,,,,https://www.jewishencyclopedia.com/articles/13241-saxony,,,
,Schleusingen,10.75658,50.51076,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Schmalkalden,10.44386,50.72136,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Schopfloch,8.55131,48.45477,1350,1350,1942,30,30,,,,,שופפלוך,,,,https://he.wikipedia.org/wiki/%D7%A9%D7%95%D7%A4%D7%A4%D7%9C%D7%95%D7%9A,,,
,Schriesheim,8.6636,49.47372,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Schüttorf,7.22176,52.32281,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Schweidnitz,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Schweinfurt,10.22175,50.04937,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Schwerin,11.41316,53.62937,0,,1942,30,30,,,,,,,,,,,,
Lithuania,"Šeduva, Szadów",23.7561,55.7493,1450,1450,1942,30,30,,,,,שדובה,שאַדעווע,,,https://he.wikipedia.org/wiki/%D7%A9%D7%93%D7%95%D7%91%D7%94,,,
,Seeland,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
France,Seissel,,,0,,1942,30,30,,,,,ססל,,,,SAVOY - JewishEncyclopedia.com,,,
,Seligenstadt,8.97394,50.0432,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Seltz,8.10757,48.8952,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
France,SENLIS,2.1523287,50.5331612,0,,1942,30,30,,,,,סנליס,שנליץ ,,,SENLIS - JewishEncyclopedia.com,,,
,Sennheim,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
France,Sens,3.282606,48.1978559,1050,1050,1942,30,30,,,,,סן,שאנץ,,,Sens (jewishvirtuallibrary.org),,,
France,Sens,3.282606,48.1978559,850,850,1942,30,30,,,,,סן,שאנץ,,,SENS - JewishEncyclopedia.com,,,
Belarus,Shklow,,,1500,1500,1942,30,30,,,,,שקלוב,,,,https://he.wikipedia.org/wiki/%D7%A9%D7%A7%D7%9C%D7%95%D7%91,,,
Poland,Siedlce,22.2812533,52.1615938,1500,1500,1942,30,30,,,,,שדליץ,"שעדליץ, שדלצה ",,,https://he.wikipedia.org/wiki/%D7%A9%D7%93%D7%9C%D7%99%D7%A5,,,
,Siegberg,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Poland,Sieradz,18.7399015,51.6017529,1436,1436,1942,30,30,,,,,שייראדז,"שעראַדז, שערעדז, שעריץ",,,https://he.wikipedia.org/wiki/%D7%A9%D7%99%D7%99%D7%A8%D7%90%D7%93%D7%96,,,
Bulgaria,Silistra,27.2613605,44.1191686,1380,1380,1942,30,30,,,,,סיליסטרה,,,,https://he.wikipedia.org/wiki/%D7%A1%D7%99%D7%9C%D7%99%D7%A1%D7%98%D7%A8%D7%94,,,
,Sinsheim,8.87867,49.2529,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Sinsheim,8.8890296,49.2491639,1225,1225,1942,30,30,,,,,באדן ,,,,https://www.jewishvirtuallibrary.org/baden,,,
Germany,Sinzig,7.24639,50.54384,0,,1942,30,30,,,,,זינציג,,,,COLOGNE - JewishEncyclopedia.com,,,
,Sinzig,7.24639,50.54384,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
North Macedonia,Skopje ,21.4316495,41.9960924,200,200,1942,30,30,,,,,סקופיה,,,,https://he.wikipedia.org/wiki/%D7%A1%D7%A7%D7%95%D7%A4%D7%99%D7%94,,,
Czech,"Slavkov-u-Brna (Novosedlice, Austerlitz)",16.8763606,49.1535759,0,,1942,30,30,,,,,סלאוקוב,אוסטרליץ,,,AUSTERLITZ - JewishEncyclopedia.com,,,
Slovenia,Slovenia,14.4808369,45.8133113,1150,1150,1942,30,30,,,,,יהדות סלובניה,,,,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%93%D7%95%D7%AA_%D7%A1%D7%9C%D7%95%D7%91%D7%A0%D7%99%D7%94,,,
Ukraine,Sniatyn,25.55994,48.44883,1475,1475,1942,30,30,,,,,סניאטין,,,,https://he.wikipedia.org/wiki/%D7%A1%D7%A0%D7%99%D7%90%D7%98%D7%99%D7%9F,,,
,Sobernheim,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Soest (Zoest),5.29167,52.17333,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Bulgaria,Sofia,23.3219,42.6977,1300,1300,1942,30,30,,,,,סופיה,,,,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%93%D7%95%D7%AA_%D7%A1%D7%95%D7%A4%D7%99%D7%94,,,
France,Soissons,3.32361,49.38167,0,,1942,30,30,,,,,סואסון,,,,Soissons (jewishvirtuallibrary.org),,,
Poland,Sokołów Podlaski,,,1424,1424,1942,30,30,,,,,יהודי סוקולוב פודלסקי,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%A1%D7%95%D7%A7%D7%95%D7%9C%D7%95%D7%91_%D7%A4%D7%95%D7%93%D7%9C%D7%A1%D7%A7%D7%99,,,
Germany,Sondershausen,10.87011,51.36973,1300,1300,1942,30,30,,,,,זונדרסהאוזן,,,,https://he.wikipedia.org/wiki/%D7%96%D7%95%D7%A0%D7%93%D7%A8%D7%A1%D7%94%D7%90%D7%95%D7%96%D7%9F,,,
,Sooden,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
